id,title,year,doi,n_citation,degree_centrality,betweenness_centrality,closeness_centrality,doc_type,reference_count,references
859,Wear crime thought lawyer there.,2015,https://doi.org/10.1000/396548,478,0.00400200100050025,0.005863904673447269,0.14811276148865202,Journal,6,1054;1682;362;1493;1520;1702;422;1198;1875;100
860,Prove arrive home capital.,1993,https://doi.org/10.1000/717171,348,0.0005002501250625312,0.0,0.0,Journal,21,1091;202
861,Son skin center.,1995,https://doi.org/10.1000/568321,476,0.002001000500250125,0.0023917002808480385,0.11741982102162192,Journal,20,1731;1589;1597;1381;1588;982;1019;1121;168;1448
862,Eat father interest still there.,2012,https://doi.org/10.1000/171130,495,0.0025012506253126563,0.001367082099114783,0.13997174979331542,Journal,34,1415;339;531;971;799;90;1173;1252;995;106
863,Whether arm water fly.,1995,https://doi.org/10.1000/183596,61,0.003001500750375187,0.0018823485558442149,0.14254220133322476,Journal,33,1013;700
864,Deal art assume might.,2004,https://doi.org/10.1000/196885,499,0.002001000500250125,0.0011857013124588775,0.14363646469699498,Journal,31,527;1483;26;1752;78;227;110
865,Leg idea life.,2022,https://doi.org/10.1000/512387,72,0.005502751375687844,0.008292512549723711,0.16746761358821488,Journal,6,494;358;1095;1003
866,Various employee four.,1996,https://doi.org/10.1000/721857,427,0.0015007503751875936,0.0006963306245687377,0.1309586127330224,Journal,30,576;181;1578;390;816;1547;986;118;1979;770
867,Recognize top visit yeah garden.,1994,https://doi.org/10.1000/216672,113,0.0025012506253126563,0.0005355823699636127,0.1308140455273265,Conference,23,147
868,Far anyone war my reality.,2006,https://doi.org/10.1000/584055,401,0.0025012506253126563,0.00018308622610773684,0.11463312592708065,Journal,2,1442;1551;835;1012;1166;1312;750;260;771;546
869,One just news such else member.,2016,https://doi.org/10.1000/547204,403,0.0025012506253126563,0.001093122720439647,0.13029623593500314,Journal,22,755;1244;1330;526;381
870,Order contain month wind movie billion.,1994,https://doi.org/10.1000/819699,317,0.0025012506253126563,0.0009359053581457185,0.12280649790143103,Journal,16,1192;533;1951;1923;1279;1185;1836;774
871,Door have real worker why hotel.,2013,https://doi.org/10.1000/433205,487,0.0050025012506253125,0.005937592338862517,0.15615402359881514,Conference,36,305;1861;1899
872,West thing college least will stay range.,2004,https://doi.org/10.1000/279480,296,0.0050025012506253125,0.006012614570817046,0.1598616108126012,Journal,18,1816;1538;802;1531;646
873,Word produce couple kitchen check community.,2020,https://doi.org/10.1000/568402,179,0.00400200100050025,0.0015088446146080223,0.11694856573625323,Journal,33,782;1244;53;1852;1937;1565;956;86
874,Minute most Congress.,2004,https://doi.org/10.1000/483517,276,0.002001000500250125,0.00017288900897371797,0.1395379308223748,Conference,28,957;962;1678;166;1742;1720;382;779;828
875,Cultural side say official.,1996,https://doi.org/10.1000/383202,118,0.0015007503751875936,0.00032313753201975093,0.12926341725149537,Journal,5,1852;1758;1113;531;1509
876,Future knowledge avoid natural purpose hundred.,1990,https://doi.org/10.1000/690504,3,0.003001500750375187,0.0019444723842244227,0.13218571061391485,Conference,49,1278;1962;257;62;1146;1958;425
877,Son set cost so.,1993,https://doi.org/10.1000/654837,41,0.004502251125562781,0.005418977466012317,0.151741612653689,Conference,5,187;1487;1938;429
878,New wonder somebody.,2017,https://doi.org/10.1000/308600,148,0.0025012506253126563,0.0,0.1482452465089497,Journal,27,119;1699;1450;822;1761;877
879,Carry necessary finish cold wall.,2019,https://doi.org/10.1000/458106,145,0.0015007503751875936,0.000935159313630455,0.1425879392447708,Conference,33,771;393;1843;1403;1545;1651;799;530;219;1845
880,Agency this happen fill.,2012,https://doi.org/10.1000/103632,44,0.0015007503751875936,0.0012574230181858056,0.13427264319574805,Conference,11,1442;1755
881,Nice wrong ten.,2010,https://doi.org/10.1000/305591,277,0.0050025012506253125,0.004637122505813474,0.15372319040260424,Journal,46,1279;1480;250;1890
882,Stock career kind task technology.,1992,https://doi.org/10.1000/639091,355,0.0025012506253126563,0.004202523904416925,0.14416068537107157,Journal,35,352;761;350;1460;1041;1888
883,Pick major floor learn.,1995,https://doi.org/10.1000/722875,106,0.003001500750375187,0.0019990271368285446,0.15816882457957934,Journal,11,601;501;706;643;1132;1640;1629;852;71;388
884,Chair along author plant.,1990,https://doi.org/10.1000/336806,47,0.0015007503751875936,0.0,0.0,Conference,36,209;1917;290;1418;1618;1842;1827;276;1215
885,Matter step deep hear than.,2005,https://doi.org/10.1000/959833,197,0.0015007503751875936,0.0,0.0,Journal,35,878;1885
886,Particularly approach become couple.,1995,https://doi.org/10.1000/980277,309,0.006503251625812906,0.00863259139780853,0.15336507770710206,Conference,32,1978;8;839;208
887,Issue spring prevent cell.,1990,https://doi.org/10.1000/291658,415,0.003001500750375187,0.0020790185719126476,0.14452404672130356,Journal,39,283;650;1374;1396
888,Everyone policy type seem organization.,1993,https://doi.org/10.1000/828880,367,0.003001500750375187,0.003676555927182445,0.16137097145940196,Conference,34,336;1964;1758;241;19;1017;1531;1086;423;1808
889,Trade president eye account year.,1996,https://doi.org/10.1000/805724,59,0.0015007503751875936,0.0013471092121528448,0.12533501978742861,Conference,5,1439;162;1959;1166;349
890,Degree if accept approach.,2009,https://doi.org/10.1000/810392,170,0.0035017508754377185,0.0022981432205178265,0.14775571493144746,Journal,4,1695;864;852;1253
891,Former place join sister fear effect.,2007,https://doi.org/10.1000/310214,268,0.0005002501250625312,0.0,0.1266377975835829,Conference,32,1171;493;1326;1446
892,Notice including society.,2013,https://doi.org/10.1000/952397,322,0.003001500750375187,0.0007416318655271466,0.1529822919894408,Conference,43,219;1695;604;1242;517;361
893,Outside area PM bar could hour.,2011,https://doi.org/10.1000/636359,428,0.0025012506253126563,0.0013917928183955774,0.13738609140711955,Conference,30,1508;1434;1036;1108;1733;979;429;336;1980;1375
894,Second father total white after pay.,1993,https://doi.org/10.1000/675669,202,0.0025012506253126563,0.001828544732448524,0.13270876889841068,Conference,34,1858;402;1401;1993;92;1629
895,Peace success law.,2017,https://doi.org/10.1000/114863,490,0.0015007503751875936,0.00027382072281651495,0.13428278693248566,Journal,19,1268;1190;1026;1221;1371;4;215
896,Performance would just run evening trade.,2011,https://doi.org/10.1000/513082,442,0.003001500750375187,0.0023023213097008175,0.1407475849731026,Conference,50,1218;1486;669;1861
897,Health such rather defense choose try.,1995,https://doi.org/10.1000/471039,54,0.0025012506253126563,0.0013349232589408239,0.13134569205832505,Journal,25,1204;1694;59;462;1915;1536;350;568
898,Need deal why training while.,1990,https://doi.org/10.1000/926098,300,0.0,0.0,0.0,Conference,49,1018;1882;870;1038;884;1817;816
899,Begin between series turn.,2005,https://doi.org/10.1000/958307,197,0.0035017508754377185,0.004567291889781413,0.16638596373914752,Journal,8,538;1171;1778;205;121;1416;1090;620;207
900,Alone sense would pass poor.,1998,https://doi.org/10.1000/397710,462,0.0035017508754377185,0.0010978292954635447,0.14121722814215562,Conference,22,1826;644;466
901,Explain play security such effort know.,2003,https://doi.org/10.1000/665375,17,0.002001000500250125,0.0,0.13945044622624791,Conference,41,1654;631;1724;1109
902,Several throw whatever trouble push maintain.,1994,https://doi.org/10.1000/708508,9,0.003001500750375187,0.0029513450096075437,0.1267651726305315,Conference,27,37;407;722;1068;513;863;1262;1686;42;611
903,Involve trade play once particularly.,2011,https://doi.org/10.1000/596501,228,0.00400200100050025,0.0030323386859412004,0.14561327522121018,Conference,47,195;187;316;942;1713;1235;1346
904,Boy bar discussion start reduce various.,2002,https://doi.org/10.1000/745363,227,0.0035017508754377185,0.0020834780330541286,0.14000482440338002,Journal,49,683;1371;150;518;182
905,Ball discover today.,1993,https://doi.org/10.1000/806843,345,0.0015007503751875936,0.0006356749260063663,0.12439647635421043,Conference,37,1943
906,Position stage skin.,2005,https://doi.org/10.1000/323181,308,0.002001000500250125,0.00048728984483411387,0.12136428039227863,Conference,7,185;1146
907,Business carry apply dark.,2021,https://doi.org/10.1000/170845,125,0.005502751375687844,0.006848813465224971,0.1426795031807122,Conference,10,1875;743;981;1401;340;581;568;368;1102
908,Will page show yeah interest above.,1990,https://doi.org/10.1000/183402,299,0.0025012506253126563,0.0006057964295252877,0.14972214038285991,Journal,4,465;1229;1230;562;993;1874
909,Manager author if entire minute think.,2015,https://doi.org/10.1000/488958,467,0.003001500750375187,0.0013572989133552877,0.14262226194538336,Journal,43,345;742;800;479;145;1360
910,Protect campaign area very skill.,2017,https://doi.org/10.1000/235702,90,0.004502251125562781,0.011704985293991695,0.16094723384872442,Conference,29,1306;604;1466;1885;768;668;1180;252
911,Account subject whose.,2025,https://doi.org/10.1000/392915,471,0.002001000500250125,0.001456179160888293,0.12621609391644628,Journal,28,446;450;1324
912,Data nearly together tend thought.,2006,https://doi.org/10.1000/720992,5,0.003001500750375187,0.0036210219105156285,0.13674138400071642,Conference,39,1353;1836;194;939;1367;1899;1028;1507;1637
913,Should protect themselves watch.,2002,https://doi.org/10.1000/122003,354,0.0025012506253126563,0.00138318224444621,0.14644103234678799,Journal,3,4;100
914,Pm but production produce which.,2000,https://doi.org/10.1000/920889,247,0.004502251125562781,0.0020871581493395654,0.12401459922035252,Conference,19,854;1882
915,Democratic else newspaper might feeling necessary.,1991,https://doi.org/10.1000/371589,305,0.0035017508754377185,0.004121598433561752,0.15521317242624108,Conference,26,1028;519;1331;1000;1618;1094
916,Exist manager last away far.,2022,https://doi.org/10.1000/878997,357,0.005502751375687844,0.0030298625864503058,0.14758396302103227,Conference,42,1519;47;482
917,Arm what ability condition together.,1993,https://doi.org/10.1000/631781,445,0.0035017508754377185,0.0006287753549241191,0.13318606703321692,Journal,4,1312;93;919;59;938;499;1052;712;1359;1029
918,Dark with certain myself.,1996,https://doi.org/10.1000/139889,481,0.0035017508754377185,0.003130594017949275,0.15196214846758252,Conference,22,452;49;410;407;884;738;1339
919,Save soldier loss.,1997,https://doi.org/10.1000/949278,155,0.0050025012506253125,0.009259184338227127,0.1523137318444998,Conference,43,349;1566;484;1559;466;1029;761
920,Security enough under firm spring beyond.,2008,https://doi.org/10.1000/156116,159,0.0010005002501250625,5.9354453218051685e-05,0.10634804658521675,Conference,43,268;383
921,If entire improve strong attack.,2018,https://doi.org/10.1000/765467,199,0.00400200100050025,0.004065001077946649,0.1410267574282222,Conference,16,896;261;253;1848;1911;1432;1218;776;455;1990
922,Sure size possible show bit certain.,2020,https://doi.org/10.1000/454931,196,0.003001500750375187,0.0048637132382221265,0.16043878063230552,Journal,28,572;382;1830;1821;1733;1098;1483;180;1956
923,Western individual within expect area.,2017,https://doi.org/10.1000/337492,480,0.002001000500250125,0.0021466508944581134,0.14901921953599204,Conference,25,893;728;1339;1986;1921
924,Customer offer official system.,2004,https://doi.org/10.1000/701654,36,0.0015007503751875936,0.0,0.1401975806686829,Conference,11,1379;1072;235;1824
925,Meet option do police.,2020,https://doi.org/10.1000/656072,134,0.0035017508754377185,0.0049426289840399555,0.1594600565735456,Journal,14,1430;307;739;1275;1279;861;308
926,On environment like.,2007,https://doi.org/10.1000/523248,320,0.0035017508754377185,0.001937919316052829,0.1591459620937696,Journal,43,1954;1375;1577
927,Current explain daughter focus measure house.,1994,https://doi.org/10.1000/982543,310,0.0010005002501250625,0.00011826418085102982,0.11346959786947416,Journal,11,1946;1722;539;1826;642;1673;850;259
928,Real arrive capital popular.,2007,https://doi.org/10.1000/954168,377,0.003001500750375187,0.0025829333200529095,0.1415546110237567,Conference,48,1973;1389;1865;1759
929,By I agreement go catch.,1993,https://doi.org/10.1000/469150,87,0.0025012506253126563,0.0008325657158243387,0.11748967219415114,Conference,1,1087;516;1089
930,Forward store surface if whose.,2022,https://doi.org/10.1000/942715,143,0.003001500750375187,0.0034195630444735386,0.1394118627941422,Journal,24,1365;1022;1335
931,Economy feeling spring garden.,2011,https://doi.org/10.1000/233236,296,0.00400200100050025,0.003889171858784685,0.14457106552462892,Journal,13,768;405;1543;740;1368;112;926;1923
932,No clearly response stay.,2006,https://doi.org/10.1000/780100,299,0.0035017508754377185,0.002542054273151385,0.14563713647073434,Journal,46,1486;1342;3;748;1663;674;1506
933,Join student region past.,2004,https://doi.org/10.1000/640555,204,0.003001500750375187,0.001871732071941396,0.14395053859939366,Conference,22,166;603
934,Prevent yeah bank she.,2008,https://doi.org/10.1000/841536,245,0.003001500750375187,0.002408614090605983,0.13978462178557038,Journal,37,1309
935,Thus letter news available.,2021,https://doi.org/10.1000/606623,423,0.0010005002501250625,0.0,0.0,Conference,20,1224;1216;796;1188;1219;345;1672;691
936,Put move size adult.,2024,https://doi.org/10.1000/420278,488,0.0025012506253126563,0.0006840585055130925,0.11640479702850771,Journal,17,645;273
937,Head likely upon any near.,2022,https://doi.org/10.1000/432621,243,0.00400200100050025,0.0013668178222677686,0.14747376177095434,Journal,42,11
938,Meet Congress soon.,2000,https://doi.org/10.1000/763770,486,0.003001500750375187,0.0018984969747459692,0.1495961328585518,Conference,26,1269;440;208
939,Experience reason poor top.,2001,https://doi.org/10.1000/254357,226,0.002001000500250125,0.00035805780900550533,0.12169664868035826,Journal,29,522;1934;360;14;1448
940,Girl red per.,1990,https://doi.org/10.1000/325177,488,0.0010005002501250625,6.544535753584722e-05,0.10394136311474841,Conference,13,1992;651;1952
941,Hear onto ten.,1997,https://doi.org/10.1000/177289,267,0.0015007503751875936,0.0,0.15077001303566542,Journal,40,1809;962;583;1758;881;1576;1972
942,Ahead recently clear ahead seek.,1994,https://doi.org/10.1000/410739,378,0.003001500750375187,0.0010533095972874687,0.12524670593470355,Journal,5,1218;594;922;772;1852;325;24;918
943,Defense war near success position magazine.,2011,https://doi.org/10.1000/443579,351,0.00400200100050025,0.002294028708141563,0.1495080537156458,Conference,6,735;1224;327;959;1553;1026;612
944,Popular newspaper college simply note include.,2019,https://doi.org/10.1000/443754,218,0.0035017508754377185,0.004019241465006832,0.15052089513297592,Journal,8,37;886
945,Debate father card several work along.,2013,https://doi.org/10.1000/782986,258,0.003001500750375187,0.0015303522044564752,0.11812994288730727,Conference,17,651;1554;401;1502;1003;766;1972;1663;1203
946,So others process least.,2024,https://doi.org/10.1000/773507,248,0.003001500750375187,0.0017168881086204906,0.1361756876293046,Journal,50,807;93;50;772
947,Far culture activity dinner by actually.,2011,https://doi.org/10.1000/303769,489,0.0035017508754377185,0.003304580566250617,0.1282005950685404,Journal,42,1548;1311;1908;193;1270;918
948,All boy special party.,1992,https://doi.org/10.1000/995808,462,0.0015007503751875936,0.0005380844355887435,0.13785491318639,Journal,40,1445;1491;571;1456;1122;1918;1744;1487
949,Ability the social meet.,1997,https://doi.org/10.1000/815114,74,0.002001000500250125,0.001454454376482126,0.13513009355521613,Journal,4,655
950,Act along trial purpose individual.,2019,https://doi.org/10.1000/861162,174,0.002001000500250125,0.00033838247111550433,0.1430009051186897,Conference,28,1733;784;197;179;1587
951,Go listen attention.,2006,https://doi.org/10.1000/515838,114,0.002001000500250125,0.0002635978123721996,0.14626028557766088,Journal,23,1963
952,Charge idea pressure pick laugh process.,2016,https://doi.org/10.1000/785926,493,0.0005002501250625312,0.0,0.0,Conference,15,635;1797;1159;902;191;257;828;528;1632
953,Majority his perhaps.,2020,https://doi.org/10.1000/948574,244,0.0025012506253126563,0.0016832169309478845,0.13646842615165547,Journal,5,1890
954,Cover marriage age institution.,1998,https://doi.org/10.1000/807154,43,0.003001500750375187,0.0042413834442261815,0.1537896911771338,Conference,16,1551;1840;1273;1308;1095;1991;1661
955,Myself local social away.,2022,https://doi.org/10.1000/560114,196,0.003001500750375187,0.0023926752688192237,0.1481992038206864,Conference,36,118;413;548;528;1734;504
956,Teach adult fact black.,2023,https://doi.org/10.1000/614643,474,0.00400200100050025,0.0025581968138426825,0.15900360055687562,Journal,2,698;1132;1796;1037;241;1014
957,Stage up professional democratic together arrive.,1996,https://doi.org/10.1000/401734,427,0.004502251125562781,0.00587980125776481,0.15494257763470298,Journal,13,1417;679;1719;967
958,Direction ago whose million age.,2017,https://doi.org/10.1000/597183,12,0.0015007503751875936,0.0006747244338262074,0.1381119852855721,Journal,40,48;1954;1155;485;659;143;22;1524;1156
959,Southern commercial tell walk.,2004,https://doi.org/10.1000/698031,492,0.003001500750375187,0.0025006670591247032,0.14766978903591532,Conference,20,1285;1200;1080;406
960,Western open argue fear recent general.,2018,https://doi.org/10.1000/332613,208,0.002001000500250125,0.0012720315870428948,0.1423139512109938,Conference,40,414;960;884;705;1955;405;461;1407;1695
961,Medical note should town campaign might.,2021,https://doi.org/10.1000/539604,448,0.005502751375687844,0.003820902678398159,0.13909548874131877,Conference,7,138;1125;37;1611;1896;67;1974;1593;57
962,Any public series final however pass design.,1995,https://doi.org/10.1000/172026,178,0.005502751375687844,0.011783147324426488,0.15854975030107152,Journal,46,1548;611;1705;831;202;1237;108;1994;482;1253
963,Or start majority main.,2004,https://doi.org/10.1000/665281,142,0.0025012506253126563,0.002086191467341263,0.13854257604250292,Journal,39,708;543;1974;1968;287;1129;1641
964,Behind back become economic.,2000,https://doi.org/10.1000/795844,404,0.002001000500250125,0.0006339043614991534,0.12705512870802807,Journal,47,749;1746;661;1353;329
965,Direction argue year.,2005,https://doi.org/10.1000/886741,207,0.00400200100050025,0.0017043407046587163,0.158408452956538,Journal,15,746;1292;1563;1308;940
966,Simply someone get few hope.,2010,https://doi.org/10.1000/672391,151,0.0015007503751875936,0.00021839731416742144,0.09762735489785868,Conference,42,1027;443;1843;1985;548;1678;1147;1203;300
967,News road sign.,2021,https://doi.org/10.1000/621002,485,0.0025012506253126563,0.0019592851550137907,0.1457565601168768,Conference,48,20;919;47;1679;388;114;406;1174;1903
968,Myself and close now state in.,2001,https://doi.org/10.1000/249633,495,0.0010005002501250625,6.073909414468583e-05,0.09886541246038784,Journal,27,422;342;135
969,Cut nor money remember.,1991,https://doi.org/10.1000/561406,36,0.0015007503751875936,0.0005324221098775043,0.1254323089849208,Conference,1,838;1594;1789;723;673;1455;314
970,Mouth your race start as.,1994,https://doi.org/10.1000/330989,249,0.003001500750375187,0.0028141725240190727,0.14279412360421856,Journal,18,644
971,Body paper standard.,2019,https://doi.org/10.1000/189696,139,0.004502251125562781,0.005136197948489292,0.14708326442907013,Journal,39,77;1951;1581;564;840;664;450;775
972,Gas them measure.,1994,https://doi.org/10.1000/528276,444,0.004502251125562781,0.008479081451837346,0.15150880076929021,Conference,31,551
973,Paper charge growth like.,2025,https://doi.org/10.1000/824907,178,0.002001000500250125,0.00021134315307545713,0.1310744967646422,Conference,37,940;731;1322;1106;304;1866
974,Buy about prove kid enjoy.,2005,https://doi.org/10.1000/163656,80,0.0015007503751875936,0.0006103677300386767,0.13572856220413201,Conference,29,132;1650
975,Power music they there student.,2021,https://doi.org/10.1000/687196,378,0.0035017508754377185,0.00491689115155045,0.16409723510204144,Journal,35,864;471
976,Record spring lot something glass.,2025,https://doi.org/10.1000/718071,287,0.0025012506253126563,0.0008597809289821961,0.13870474058722693,Journal,39,365
977,Spend key front population act yes.,2005,https://doi.org/10.1000/970580,366,0.003001500750375187,0.0025059087797010275,0.151032479448153,Journal,29,110;627;81;352;137;1896;1986
978,Want almost thank.,1991,https://doi.org/10.1000/289680,391,0.0025012506253126563,0.0013716339511245907,0.13369697259310362,Conference,15,367;1680;986;626;7;796;278;1241
979,He reveal according north concern threat.,2003,https://doi.org/10.1000/694564,229,0.0010005002501250625,0.00013127700860456127,0.12919024786544708,Conference,47,1734;1639;41;1317;1717;1531;654;351
980,Dinner least support road writer hotel.,2022,https://doi.org/10.1000/623983,292,0.002001000500250125,0.0013704265278581844,0.13900846567805686,Journal,35,173;1187
981,Letter million public in more father.,2011,https://doi.org/10.1000/960488,470,0.0025012506253126563,0.0006515701001832958,0.12055759974398485,Conference,24,810;678;882;684;1954;148;952;385
982,Property certain work plan seem.,2009,https://doi.org/10.1000/647204,54,0.002001000500250125,0.0,0.0,Conference,30,775;1443;100;1457;1420;1831
983,East church here machine strong.,2016,https://doi.org/10.1000/518454,270,0.0005002501250625312,0.0,0.11434183869984087,Journal,16,1284;708
984,Describe industry up hour.,2024,https://doi.org/10.1000/604705,150,0.0035017508754377185,0.0042341235069436114,0.15299545968542888,Conference,31,1990;1017;860;319;1727;1692;1401;795
985,Win purpose guess.,2024,https://doi.org/10.1000/685522,476,0.002001000500250125,0.0008271197425372038,0.1340802029588378,Conference,47,191;1837;876
986,Field hot travel memory rest.,2004,https://doi.org/10.1000/270429,352,0.0025012506253126563,0.0022129200204348875,0.14218872495202886,Conference,20,654;1651;1250;963;87;336;1535;816;167
987,Response value kid with trade ahead.,2019,https://doi.org/10.1000/229586,184,0.003001500750375187,0.004217421369766891,0.13871556505582275,Conference,3,1777;772;602;451;1954;1061;49;871;1726;1558
988,Character minute card operation life.,2018,https://doi.org/10.1000/557475,106,0.0035017508754377185,0.0026376423827385287,0.1235663017466328,Conference,50,1017;1844;1046;1262;900;822;436
989,South edge draw wrong seem newspaper.,1997,https://doi.org/10.1000/729072,83,0.0015007503751875936,0.0009006427658706346,0.1330564601111844,Journal,2,1142;1186;457;730
990,With cause big.,2000,https://doi.org/10.1000/335716,431,0.0025012506253126563,0.003654865123215397,0.1461039989006504,Journal,15,881;458;293;459;1454;771;181;1432
991,Record painting mission sometimes huge.,2020,https://doi.org/10.1000/612239,390,0.0025012506253126563,0.001561750924749418,0.10860938840433293,Journal,9,1289;1097;303;1707;914;1886;593
992,Especially line expert.,2018,https://doi.org/10.1000/150204,416,0.0035017508754377185,0.0028515083739589545,0.14229116639651881,Journal,46,1512;1746
993,Wear dog task even.,2015,https://doi.org/10.1000/957934,318,0.002001000500250125,8.002479516014063e-05,0.14016445008640596,Conference,5,898;1812;1480;1074
994,Appear PM in.,2015,https://doi.org/10.1000/948281,337,0.0035017508754377185,0.0,0.0,Conference,2,1624;1906;629
995,Society surface where rule that data.,2003,https://doi.org/10.1000/654910,418,0.0050025012506253125,0.005408613909535823,0.1610785002832182,Journal,3,461;379;740;1459;873;1830
996,This question effort.,1993,https://doi.org/10.1000/160626,3,0.0015007503751875936,0.0012577389283858467,0.12979198617198343,Conference,11,435
997,Above institution involve kind.,2017,https://doi.org/10.1000/904844,163,0.002001000500250125,0.0005904710937783031,0.13700487518308255,Journal,17,1181;12;990;1884;6
998,Behavior wall center ever measure.,2024,https://doi.org/10.1000/263548,128,0.00400200100050025,0.0037909199470372223,0.1537364859561765,Conference,29,594;706;838;614;1200;70
999,Inside human behind prepare.,2018,https://doi.org/10.1000/618708,298,0.0035017508754377185,0.005070783458552185,0.15031723049685522,Journal,49,431;486;1685;482;746;81;1463
1000,Ready think improve.,1995,https://doi.org/10.1000/116516,427,0.0050025012506253125,0.007827884148041583,0.16112230335617408,Journal,10,1315;501;1680;4;1341;1382
1001,Pay forward evening from.,1999,https://doi.org/10.1000/435281,363,0.003001500750375187,0.0023262360675419284,0.14945776932862295,Journal,43,534;432
1002,Assume born six.,2018,https://doi.org/10.1000/533800,347,0.002001000500250125,0.0,0.0,Conference,25,1026;381
1003,Some total edge news leave project.,2008,https://doi.org/10.1000/799033,185,0.00400200100050025,0.0013098199519024315,0.16138562290042788,Conference,47,749;56
1004,Environmental ever hear wind.,2002,https://doi.org/10.1000/792476,352,0.0010005002501250625,0.00025774372392125703,0.1340802029588378,Journal,41,746;327;101;1359;1593;1970
1005,So any small.,2017,https://doi.org/10.1000/891790,3,0.0025012506253126563,0.001424981616316983,0.13229393053180355,Conference,41,730;962
1006,Mission style world people.,2009,https://doi.org/10.1000/581743,354,0.0035017508754377185,0.003860847689379602,0.14128457599756084,Journal,11,1401
1007,Special pass group executive fire century.,1993,https://doi.org/10.1000/963701,422,0.0035017508754377185,0.005088139306585632,0.14871998415539764,Journal,14,514;1441;1302;117;867
1008,Sign general idea evening would.,2000,https://doi.org/10.1000/535045,78,0.00400200100050025,0.0036924650073114577,0.14255363306001384,Conference,27,1352;271
1009,Poor type policy.,2023,https://doi.org/10.1000/425937,416,0.00400200100050025,0.003259021237820579,0.1606417759263726,Journal,46,1297;1394;534;478;773;1913;481;79
1010,Total marriage risk some eat.,2001,https://doi.org/10.1000/103167,497,0.0025012506253126563,0.00036541709665853435,0.14018148664237481,Conference,45,990;1499;1953;456;1380;763;1883;1397;73;205
1011,Analysis only wonder hotel.,1990,https://doi.org/10.1000/451360,239,0.0015007503751875936,0.0014932459093264987,0.13790839092445595,Journal,15,1751;1903
1012,Recently actually rather mouth by growth.,2020,https://doi.org/10.1000/646876,100,0.0025012506253126563,0.0006616294017416692,0.13369697259310362,Journal,43,211;376;1613;1263;10;1698;1168;852
1013,Age arm million name down.,2015,https://doi.org/10.1000/965603,283,0.003001500750375187,0.0018680754771022118,0.14330064903461084,Journal,40,1443;248;772;809;1255;300;567;1166;1547;1
1014,Rise loss hotel full.,2005,https://doi.org/10.1000/400439,245,0.0025012506253126563,0.002148221296112235,0.1373967110323346,Journal,35,1246;429;421;866;937;1266;640;373;1805
1015,Always ready whole decade by certain.,1993,https://doi.org/10.1000/347184,332,0.005502751375687844,0.007845945142497581,0.16482763822564103,Journal,30,1437;164;1188;1796;728;51;287;922;521;1229
1016,Feeling light western behind ten free.,2019,https://doi.org/10.1000/248259,179,0.006003001500750374,0.006216213926306541,0.14278265327538858,Conference,23,1598
1017,Home brother have poor.,1999,https://doi.org/10.1000/908802,210,0.002001000500250125,0.00036869174215625224,0.11282856738766743,Journal,14,1750;1237;101;452;750;1758;1234;1541
1018,Amount think everything.,2023,https://doi.org/10.1000/320628,371,0.0025012506253126563,0.003652153672329102,0.14823628142984843,Journal,7,746;1057;536;1769;1084;1694;1112
1019,Business war public effect black anything.,2020,https://doi.org/10.1000/790204,108,0.0025012506253126563,0.0011999846207584742,0.14243939823906665,Journal,21,442;934;1102;1208;427
1020,From why hope.,2000,https://doi.org/10.1000/445725,387,0.0005002501250625312,0.0,0.0,Journal,4,1236;1514;827;456;862;1417;1912
1021,Computer stage above whom.,2012,https://doi.org/10.1000/839628,496,0.002001000500250125,0.0018419601481127086,0.14447705849185669,Journal,24,1474;83;1784;1954;1104;10;408;659
1022,Industry establish decide almost husband.,2007,https://doi.org/10.1000/540916,276,0.0050025012506253125,0.008621217221439348,0.15662183898363843,Conference,17,920;549;1354
1023,Despite put a cause safe ability.,2010,https://doi.org/10.1000/536435,178,0.003001500750375187,0.0011396281239536199,0.14128457599756084,Journal,49,1541;403
1024,Worker others anyone.,2013,https://doi.org/10.1000/540281,135,0.004502251125562781,0.004697082813326066,0.1504062659185406,Journal,25,1334;1344;131
1025,May store rule another century.,2009,https://doi.org/10.1000/746937,31,0.0015007503751875936,0.0,0.14636733518523679,Conference,30,456
1026,Should Republican trade try on.,1996,https://doi.org/10.1000/136592,43,0.004502251125562781,0.004002900347134557,0.1395103406816822,Conference,22,878;1721
1027,Before cell song ok audience.,2013,https://doi.org/10.1000/257400,212,0.003001500750375187,0.001785837843058143,0.14690092980374483,Journal,30,1188;1424;1976
1028,Need what education town tax.,2000,https://doi.org/10.1000/940714,95,0.003001500750375187,0.002315243167041615,0.14059173065137331,Conference,26,1841;1120;1947;1934;79;973;963;1755;858
1029,Practice recognize in store hit old.,1997,https://doi.org/10.1000/239434,289,0.0010005002501250625,0.0,0.0,Conference,7,436
1030,Check public laugh.,1997,https://doi.org/10.1000/964077,155,0.0025012506253126563,0.0010108055156723284,0.1141179539435871,Conference,45,1616
1031,Support spend team.,2021,https://doi.org/10.1000/358076,316,0.002001000500250125,0.0005865039104777255,0.13438430865844958,Journal,30,582;345;1536;1748;1314;1818;938;156;1313;1328
1032,Four wrong boy when.,2011,https://doi.org/10.1000/723247,492,0.003001500750375187,0.004254907852316104,0.15479415227948384,Journal,49,307;1794;1727;1026;1270;1110
1033,Into baby mention practice yeah check.,2013,https://doi.org/10.1000/691514,494,0.0015007503751875936,0.0003338987420897656,0.11537720697295292,Conference,32,593;812;819;1044;1574;157;1154
